KODE_SIMPUL;NAMA_SIMPUL;KATEGORI_SIMPUL;SUB_KATEGORI_SIMPUL;LATITUDE;LONGITUDE
AIR-ABU;A. A. Bere Tallo;Bandara;;-9.075125;124.903625
AIR-MLG;Abdulrachman Saleh;Bandara;;-7.92944444444444;112.711944444444
AIR-ABOY;Aboy;Bandara;;-4.28884166666667;140.640841666667
AIR-BANDARABOYAGA;Aboyaga;Bandara;;-4.01874444444444;135.727222222222
AIR-SOC;Adi Soemarmo;Bandara;;-7.51584166666667;110.75815
AIR-JOG;Adi Sutjipto;Bandara;;-7.78666666666667;110.431944444444
AIR-AEG;Aek Godang;Bandara;;1.39888888888889;99.4305555555556
AIR-AAP;Aji Pangeran Tumenggung Pranoto;Bandara;;-0.375555555555556;117.251388888889
AIR-IMU;Akimuga;Bandara;;-4.60298333333333;137.6591
AIR-ALAMA;Alama;Bandara;;-4.261;137.894055555556
AIR-LSR;Alas Lauser;Bandara;;3.39222222222222;97.865
AIR-AHI;Amahai;Bandara;;-3.34611111111111;128.927222222222
AIR-MXB;Andi Jemma;Bandara;;-2.55472222222222;120.324444444444
AIR-AGD;Anggi;Bandara;;-1.32991388888889;133.911030555556
AIR-AAS;Apalapsili;Bandara;;-3.88586111111111;139.31125
AIR-APD;Arung Palakka;Bandara;;-4.45888888888889;120.306944444444
AIR-PXA;Atung Bungsu;Bandara;;-4.02482055555556;103.378736666667
AIR-AYW;Ayawasi;Bandara;;-1.15972222222222;132.466111111111
AIR-BXB;Babo;Bandara;;-2.53731944444444;133.438218055556
AIR-BXD;Bade;Bandara;;-7.17546944444444;139.583866388889
AIR-NDA;Bandaneira;Bandara;;-4.52166666666667;129.904722222222
AIR-BWX;Banyuwangi;Bandara;;-8.31060138888889;114.340177777778
AIR-BXM;Batom;Bandara;;-4.44277222222222;140.884130555556
AIR-BEOGA;Beoga;Bandara;;-3.81836111111111;137.426
AIR-BTW;Bersujud;Bandara;;-3.41333333333333;116.000833333333
AIR-BUW;Betoambari;Bandara;;-5.48684722222222;122.575169722222
AIR-BILAI;Bilai;Bandara;;-3.74160555555556;136.859738888889
AIR-UGU;Bilorai;Bandara;;-3.73972222222222;137.030833333333
AIR-GNS;Binaka;Bandara;;1.16555555555556;97.7061111111111
AIR-NTI;Bintuni;Bandara;;-2.10083333333333;133.513611111111
AIR-BINUANG;Binuang;Bandara;;3.77305555555556;115.855833333333
AIR-GYO;Blangkejeren;Bandara;;3.94388888888889;97.3636111111111
AIR-BUI;Bokondiri;Bandara;;-3.68485;138.676183333333
AIR-LKM;Bolaang Mongondow;Bandara;;0.886111111111111;124.033333333333
AIR-BOMAKIA;Bomakia;Bandara;;-5.80711111111111;139.868444444444
AIR-BORME;Borme;Bandara;;-4.39561666666667;140.434197222222
AIR-RTO;Budiarto;Bandara;;-6.29092222222222;106.566188888889
AIR-PGQ;Buli;Bandara;;0.919361111111111;128.382416666667
AIR-CBN;Cakrabhuwana;Bandara;;-6.75658333333333;108.539963888889
AIR-MEQ;Cut Nyak Dhien;Bandara;;4.04805555555556;96.25
AIR-SIQ;Dabo;Bandara;;-0.478611111111111;104.578055555556
AIR-DRH;Dabra;Bandara;;-3.70611111111111;128.089722222222
AIR-DTD;Datah Dawai;Bandara;;0.807777777777778;114.529444444444
AIR-RTI;David Constantijn Saudale;Bandara;;-10.7669638888889;123.074958333333
AIR-PGK;Depati Amir;Bandara;;-2.16258333333333;106.138188888889
AIR-KRC;Depati Parbo;Bandara;;-2.09423055555556;101.470808333333
AIR-KWB;Dewadaru;Bandara;;-5.80194444444444;110.477777777778
AIR-DHX;Dhoho;Bandara;;-7.755;111.947777777778
AIR-GTO;Djalaluddin;Bandara;;0.638055555555555;122.852222222222
AIR-DOB;Dobo;Bandara;;-5.77416666666667;134.209722222222
AIR-SOQ;Domine Eduard Osok;Bandara;;-0.891375;131.286946111111
AIR-FLZ;Dr Ferdinand Lumban Tobing;Bandara;;1.55361111111111;98.8938888888889
AIR-KOE;El Tari;Bandara;;-10.1777777777778;123.663888888889
AIR-ELR;Elelim;Bandara;;-3.78527777777778;139.384166666667
AIR-SQN;Emalamo;Bandara;;-2.09916666666667;125.963888888889
AIR-EWI;Enarotali;Bandara;;-3.92611111111111;136.380277777778
AIR-ENG;Enggano;Bandara;;-5.30663888888889;102.189563888889
AIR-EWE;Ewer;Bandara;;-5.49611111111111;138.080277777778
AIR-FAOWI;Faowi;Bandara;;-3.23241111111111;137.727472222222
AIR-BKS;Fatmawati Soekarno;Bandara;;-3.86111111111111;102.339444444444
AIR-BIK;Frans Kaisiepo;Bandara;;-1.18942222222222;136.106011111111
AIR-RGT;Frans Sales Lega;Bandara;;-8.59861111111111;120.479722222222
AIR-MOF;Fransiskus Xaverius Seda;Bandara;;-8.63777777777778;122.241188888889
AIR-GLX;Gamar Malamo;Bandara;;1.83694444444444;127.786944444444
AIR-WTX;Gatot Soebroto;Bandara;;-4.39388888888889;104.402777777778
AIR-GEB;Gebe;Bandara;;-0.0802944444444444;129.457008333333
AIR-LKA;Gewayantana;Bandara;;-8.275;123
AIR-KBU;Gusti Sjamsir Alam;Bandara;;-3.295;116.165833333333
AIR-TJQ;H. A. S. Hanandjoeddin;Bandara;;-2.74527777777778;107.753055555556
AIR-KSR;H. Aroepala;Bandara;;-6.17194444444444;120.435277777778
AIR-SMQ;H. Asan;Bandara;;-2.49954166666667;112.975430555556
AIR-ENE;H. Hasan Aroeboesman;Bandara;;-8.84833333333333;121.663611111111
AIR-HMS;Haji Muhammad Sidik;Bandara;;-1.02181111111111;114.926494444444
AIR-HLP;Halim Perdana Kusuma;Bandara;;-6.26861111111111;106.891666666667
AIR-KDI;Haluoleo;Bandara;;-4.08416666666667;122.408611111111
AIR-BTH;Hang Nadim;Bandara;;1.123425;104.115372222222
AIR-BXW;Harun Thohir;Bandara;;-5.72365555555556;112.678069444444
AIR-BDO;Husein Sastranegara;Bandara;;-6.90194444444445;107.576111111111
AIR-DPS;I Gusti Ngurah Rai;Bandara;;-8.7475;115.169166666667
AIR-ILA;Ilaga;Bandara;;-3.97722222222222;137.620277777778
AIR-IUL;Illu;Bandara;;-3.70833333333333;138.200277777778
AIR-INX;Inanwatan;Bandara;;-2.12765220489083;132.163074494306
AIR-MWS;Indonesia Morowali Industrial Park;Bandara;;-2.79910875793553;122.141059949265
AIR-PKN;Iskandar;Bandara;;-2.71847222222222;111.687722222222
AIR-RGT-1;Japura;Bandara;;-0.352202777777778;102.332186111111
AIR-SRG;Jenderal Ahmad Yani;Bandara;;-6.97105;110.373541666667
AIR-JHN;Jenderal Besar Abdul Haris Nasution;Bandara;;0.948055555555556;99.5333333333333
AIR-PWL;Jenderal Besar Soedirman;Bandara;;-7.46108333333333;109.415933333333
AIR-JILA;Jila;Bandara;;-4.24683333333333;137.595166666667
AIR-JITA;Jita;Bandara;;-4.8625;137.701666666667
AIR-JOHNBECKER;John Becker;Bandara;;-8.01803333333333;127.199616666667
AIR-JIO;Jos Orno Imsula;Bandara;;-8.14130555555555;127.909944444444
AIR-SUB;Juanda;Bandara;;-7.37748055555555;112.794322222222
AIR-TRK;Juwata;Bandara;;3.32687777777778;117.567216666667
AIR-KABARE;Kabare;Bandara;;-0.0534361111111111;131.001254722222
AIR-AXO;Kabir;Bandara;;-8.24583333333333;124.218611111111
AIR-BEJ;Kalimarau;Bandara;;2.15527777777778;117.432222222222
AIR-KBX;Kambuaya;Bandara;;-1.31833333333333;132.2825
AIR-KCS;Kamur;Bandara;;-6.18516666666667;138.640916666667
AIR-LUV;Karel Sadsuitubun;Bandara;;-5.7575;132.761388888889
AIR-KBF;Karubaga;Bandara;;-3.68697222222222;138.479694444444
AIR-PSJ;Kasiguncu;Bandara;;-1.417425;120.654922222222
AIR-KEQ;Kebar;Bandara;;-0.809722222222222;133.055277777778
AIR-KEBO;Kebo;Bandara;;-3.81666666666667;136.383333333333
AIR-LLN;Kelila;Bandara;;-3.72955555555556;138.708611111111
AIR-KENYAM;Kenyam;Bandara;;-4.60084805555555;138.382472222222
AIR-KEI;Kepi;Bandara;;-6.54207777777778;139.331702777778
AIR-KJT;Kertajati;Bandara;;-6.64833333333333;108.154166666667
AIR-KMM;Kimaam;Bandara;;-7.97928611111111;138.852588888889
AIR-KIWIROK;Kiwirok;Bandara;;-4.71333333333333;140.739444444444
AIR-KOBAKMA;Kobakma;Bandara;;-3.66635833333333;139.055636111111
AIR-KOX;Kokonao;Bandara;;-4.71138888888889;136.436111111111
AIR-LNU;Kol. Robert Atty Bessing;Bandara;;3.57375555555556;116.616555555556
AIR-LBJ;Komodo;Bandara;;-8.48489444444444;119.889127777778
AIR-KOROWAYBATU;Koroway Batu;Bandara;;-5.21395833333333;140.023372222222
AIR-KAZ;Kuabang;Bandara;;1.18694444444444;127.895
AIR-KJX;Kuala Batu;Bandara;;3.73416388888889;96.7928194444444
AIR-GXM;Kuala Kurun;Bandara;;-1.12825833333333;113.873841666667
AIR-KLP;Kuala Pembuang;Bandara;;-3.37814166666667;112.541616666667
AIR-KNO;Kualanamu;Bandara;;3.64222222222222;98.8852777777778
AIR-KFR;Kufar;Bandara;;-3.46333333333333;130.787777777778
AIR-YIA;Kulon Progo;Bandara;;-7.90416666666667;110.0575
AIR-LLO;Lagaligo;Bandara;;-3.08432777777778;120.244927777778
AIR-LRC;Larat;Bandara;;-7.12815833333333;131.767066666667
AIR-LKI;Lasikin;Bandara;;2.40888888888889;96.3261111111111
AIR-LSR-1;Lasondre;Bandara;;0.018875;98.3005527777778
AIR-TMC;Lede Kalumbang;Bandara;;-9.41222222222222;119.246944444444
AIR-LMU;Letung;Bandara;;2.96187222222222;105.746313888889
AIR-LPU;Long Apung;Bandara;;1.70555555555556;114.971388888889
AIR-LONGAYU;Long Ayu;Bandara;;3.88333333333333;116.466666666667
AIR-SBG;Maimun Saleh;Bandara;;5.87638888888889;95.3375
AIR-ARD;Mali;Bandara;;-8.13527777777778;124.594444444444
AIR-LSW;Malikussaleh;Bandara;;5.22896111111111;96.9514972222222
AIR-MANGGELUM;Manggelum;Bandara;;-5.41882777777778;140.435161111111
AIR-MAPANDUMA;Mapanduma;Bandara;;-4.315;138.252777777778
AIR-ZRM;Mararena;Bandara;;-1.87533333333333;138.754388888889
AIR-RTU;Maratua;Bandara;;2.19860277777778;118.598547222222
AIR-RJM;Marinda;Bandara;;-0.431944444444444;130.771944444444
AIR-WNI;Matahora;Bandara;;-5.29066111111111;123.636219444444
AIR-SXK;Mathilda Batlayeri;Bandara;;-7.84805555555555;131.334722222222
AIR-MAULANAPRINSMANDAPAR;Maulana Prins Mandapar;Bandara;;-1.55413888888889;123.544166666667
AIR-GHS;Melalan Melak;Bandara;;-0.205833333333333;115.760555555556
AIR-MNA;Melonguane;Bandara;;4.00605277777778;126.674616666667
AIR-RKI;Mentawai;Bandara;;-2.09905833333333;99.7057583333333
AIR-RDE;Merdey;Bandara;;-1.59138888888889;133.295833333333
AIR-IAX;Miangas;Bandara;;5.55611111111111;126.576666666667
AIR-PDG;Minangkabau;Bandara;;-0.788313888888889;100.286327777778
AIR-MDP;Mindiptanah;Bandara;;-5.87694444444444;140.709722222222
AIR-ONI;Moanamani;Bandara;;-4.00684722222222;136.037261111111
AIR-MOLOF;Molof;Bandara;;-3.416825;140.555172222222
AIR-MKQ;Mopah;Bandara;;-8.52111111111111;140.416944444444
AIR-MOH;Morowali;Bandara;;-2.20226055555556;121.661597222222
AIR-TIM;Mozez Kilangin;Bandara;;-4.52755;136.889958333333
AIR-BUU;Muara Bungo;Bandara;;-1.54333333333333;102.178611111111
AIR-MUARAWAHAU;Muara Wahau;Bandara;;1.19561388888889;116.956244444444
AIR-MUGI;Mugi;Bandara;;-4.24113888888889;138.330194444444
AIR-TFY;Muhammad Taufiq Kiemas;Bandara;;-5.21109166666667;103.936388888889
AIR-MPC;Mukomuko;Bandara;;-2.54109166666667;101.088677777778
AIR-LII;Mulia;Bandara;;-3.70230555555556;137.953861111111
AIR-PLW;Mutiara Sis Al Jufri;Bandara;;-0.918554722222222;119.906446388889
AIR-NBX;Nabire;Bandara;;-3.39805555555556;135.397222222222
AIR-NAH;Naha;Bandara;;3.68555555555556;125.529166666667
AIR-NAM;Namniwel;Bandara;;-3.14361111111111;126.976388888889
AIR-NRE;Namrole;Bandara;;-3.85277777777778;126.7025
AIR-NPO;Nangapinoh;Bandara;;-0.349019444444444;111.748583333333
AIR-CPF;Ngloram;Bandara;;-7.19487222222222;111.547238888889
AIR-DEX;Nop Goliat Dekai;Bandara;;-4.854;139.485666666667
AIR-JBB;Noto Hadinegoro;Bandara;;-8.24009722222222;113.693652777778
AIR-FOO;Numfor;Bandara;;-0.933998317148997;134.865813176216
AIR-NNX;Nunukan;Bandara;;4.13333333333333;117.666666666667
AIR-CJN;Nusawiru;Bandara;;-7.71992222222222;108.488991666667
AIR-LAH;Oesman Sadik;Bandara;;-0.637222222222222;127.501944444444
AIR-OKQ;Okaba;Bandara;;-8.09478333333333;139.720630555556
AIR-OKL;Oksibil;Bandara;;-4.90781388888889;140.628119444444
AIR-PSU;Pangsuma;Bandara;;0.838333333333333;112.935555555556
AIR-PWX;Panua Pohuwato;Bandara;;0.464722222222222;121.818333333333
AIR-PARO;Paro;Bandara;;-4.38716666666667;138.232083333333
AIR-AMQ;Pattimura;Bandara;;-3.7075;128.089444444444
AIR-OTI;Pitu;Bandara;;2.05;128.316666666667
AIR-UOL;Podogul;Bandara;;1.10274722222222;121.412322222222
AIR-POTOWAIBUTU;Potowai Butu;Bandara;;-4.28401666666667;134.974083333333
AIR-PUSAKOANAKNAGARI;Pusako Anak Nagari;Bandara;;0.76780221726032;99.7846589563993
AIR-TKG;Radin Inten II;Bandara;;-5.24055555555556;105.175555555556
AIR-KTG;Rahadi Oesman;Bandara;;-1.81611111111111;109.961944444444
AIR-TJB;Raja Haji Abdullah;Bandara;;1.05138888888889;103.39
AIR-TNJ;Raja Haji Fisabilillah;Bandara;;0.921180555555556;104.530622222222
AIR-DTB;Raja Sisingamangaraja XII;Bandara;;2.26109166666667;98.9946027777778
AIR-RAMPI;Rampi;Bandara;;-2.12719444444444;120.299169444444
AIR-NTX;Ranai;Bandara;;3.92;108.385555555556
AIR-TXE;Rembele;Bandara;;4.72333333333333;96.8480555555555
AIR-MKW;Rendani;Bandara;;-0.893161111111111;134.049863888889
AIR-PLM;S. M. Badaruddin II;Bandara;;-2.90027777777778;104.7
AIR-MDC;Sam Ratulangi;Bandara;;1.54351666666667;124.922347222222
AIR-KXB;Sangia Nibandera;Bandara;;-4.34498888888889;121.522175
AIR-SEKO;Seko;Bandara;;-2.27166666666667;119.894166666667
AIR-SEH;Senggeh;Bandara;;-3.44277777777778;140.778333333333
AIR-ZEG;Senggo;Bandara;;-5.69072222222222;139.35105
AIR-DJJ;Sentani;Bandara;;-2.57181111111111;140.512297222222
AIR-BRG;Siau;Bandara;;2.65305555555556;125.424722222222
AIR-SIW;Sibisa;Bandara;;2.60138888888889;98.9627777777778
AIR-FKQ;Siboru;Bandara;;-2.92815555555556;132.089294444444
AIR-LLJ;Silampari;Bandara;;-3.2901;102.913911111111
AIR-NKD;Sinak;Bandara;;-3.82272777777778;137.84115
AIR-SKJ;Singkawang;Bandara;;-0.798495833333333;108.957333055556
AIR-BJW;Soa;Bandara;;-8.70751944444444;121.057541666667
AIR-CGK;Soekarno Hatta;Bandara;;-6.12650555555556;106.661111111111
AIR-ZRI;Stevanus Rumbewas;Bandara;;-1.82993888888889;136.069330555556
AIR-RAQ;Sugimanuru;Bandara;;-4.91184166666667;122.569925
AIR-BPN;Sultan Aji Muhammad Sulaiman Sepinggan;Bandara;;-1.26722222222222;116.893888888889
AIR-TTE;Sultan Babullah;Bandara;;0.831111111111111;127.380277777778
AIR-TLI;Sultan Bantilan;Bandara;;1.12305555555556;120.793055555556
AIR-UPG;Sultan Hasanuddin;Bandara;;-5.06083333333333;119.554444444444
AIR-BTJ;Sultan Iskandar Muda;Bandara;;5.52025;95.4209833333333
AIR-BMU;Sultan M. Salahuddin;Bandara;;-8.54055555555555;118.690277777778
AIR-SWQ;Sultan Muhammad Kaharuddin;Bandara;;-8.48861111111111;117.414166666667
AIR-PKU;Sultan Syarif Kasim II;Bandara;;0.462222222222222;101.445277777778
AIR-DJB;Sultan Thaha;Bandara;;-1.63555555555556;103.643055555556
AIR-SUMARORONG;Sumarorong;Bandara;;-3.14777777777778;119.303333333333
AIR-PNK;Supadio;Bandara;;-0.149113888888889;109.403175
AIR-BDJ;Syamsudin Noor;Bandara;;-3.43394444444444;114.756638888889
AIR-SYEKHHAMZAHFANSURI;Syekh Hamzah Fansuri;Bandara;;2.2725;97.9608333333333
AIR-LUW;Syukuran Aminuddin Amir;Bandara;;-1.04063888888889;122.771441666667
AIR-TAIYEVE;Taiyeve;Bandara;;-3.23333333333333;138.45
AIR-TBX;Tambelan;Bandara;;0.97545;107.561711111111
AIR-MJU;Tampa Padang;Bandara;;-2.59277777777778;119.015833333333
AIR-TMH;Tanah Merah;Bandara;;-6.09611111111111;140.3
AIR-OJU;Tanjung Api;Bandara;;-0.864025;121.6249
AIR-TJS;Tanjung Harapan;Bandara;;2.84138888888889;117.378888888889
AIR-TJG;Tanjung Warukin;Bandara;;-2.21094851613083;115.441583491804
AIR-SAU;Tardamu;Bandara;;-10.4938888888889;121.846111111111
AIR-SQG;Tebelian;Bandara;;-0.0416666666666667;111.456388888889
AIR-TXM;Teminabuan;Bandara;;-1.44555555555556;132.020555555556
AIR-TEMPULING;Tempuling;Bandara;;-0.426364033263676;102.995768367421
AIR-TERAPLU;Teraplu;Bandara;;-3.99259722222222;140.445102777778
AIR-TPK;Teuku Cut Ali;Bandara;;3.17083333333333;97.2886111111111
AIR-TMY;Tiom;Bandara;;-4.0925;140.4336
AIR-PKY;Tjilik Riwut;Bandara;;-2.23344166666667;113.94535
AIR-TRT;Toraja;Bandara;;-3.18555555555556;119.917222222222
AIR-SUP;Trunojoyo;Bandara;;-7.02361111111111;113.890833333333
AIR-TSINGA;Tsinga;Bandara;;-4.20472222222222;137.220508333333
AIR-PPR;Tuanku Tambusai;Bandara;;0.845;100.375
AIR-TBM;Tumbang Samba;Bandara;;-1.4675;113.083055555556
AIR-CXP;Tunggul Wulung;Bandara;;-7.64444444444444;109.034722222222
AIR-WGP;Umbu Mehang Kunda;Bandara;;-9.66840277777778;120.301583333333
AIR-KNG;Utarom;Bandara;;-3.64472222222222;133.695555555556
AIR-WET;Waghete;Bandara;;-4.05417306621519;136.284697728835
AIR-WBA;Wahai;Bandara;;-2.81102222222222;129.485044444444
AIR-WMX;Wamena;Bandara;;-4.09757777777778;138.952652777778
AIR-WANGBE;Wangbe;Bandara;;-3.868;137.470055555556
AIR-WSR;Wasior;Bandara;;-2.72222222222222;134.506388888889
AIR-WERUR;Werur;Bandara;;-0.4225;132.186944444444
AIR-TSY;Wiriadinata;Bandara;;-7.34548333333333;108.245422222222
AIR-LWE;Wunopito;Bandara;;-8.36638888888889;123.438055555556
AIR-YANIRUMA;Yaniruma;Bandara;;-5.42138888888889;139.822277777778
AIR-RUF;Yuruf;Bandara;;-3.723275;140.943602777778
AIR-LBW;Yuvai Semaring;Bandara;;3.90111111111111;115.6925
AIR-LOP;Zainuddin Abdul Madjid;Bandara;;-8.75722222222222;116.276666666667
GEN-SMO;ADI SOEMARMO;KERETA;PERKOTAAN;-7.512063889;110.7460111
GEN-AT;AIR TAWAR;KERETA;PERKOTAAN;-0.900408333;100.3509417
GEN-ATA;ALASTUA;KERETA;ANTAR KOTA;-6.984411111;110.4758111
GEN-ABR;AMBARAWA;KERETA;PERKOTAAN;-7.265225;110.4013389
GEN-AMP;AMPERA;KERETA;PERKOTAAN;10.476;-2.988
GEN-AC;ANCOL;KERETA;PERKOTAAN;-6.128169444;6.844883333
GEN-AK;ANGKE;KERETA;PERKOTAAN;-6.144294444;106.8006722
GEN-ARB;ARASKABU;KERETA;ANTAR KOTA;3.613666667;98.84771389
GEN-AWN;ARJAWINANGUN;KERETA;ANTAR KOTA;-6.644658333;108.4144944
GEN-ASH;ASRAMA HAJI;KERETA;PERKOTAAN;10.471;-29.196
GEN-BKN;BABAKAN;KERETA;ANTAR KOTA;-6.860672222;108.7198806
GEN-BBT;BABAT;KERETA;ANTAR KOTA;-7.106111111;112.1687611
GEN-BJL;BAJALINGGEI;KERETA;PERKOTAAN;3.167358333;99.11094722
GEN-BMB;BAMBAN;KERETA;PERKOTAAN;3.437605556;99.16705
GEN-BDR;BANDARA;KERETA;PERKOTAAN;10.47;-2.893
GEN-BIM;BANDARA INTERNASIONAL MINANGKABAU;KERETA;PERKOTAAN;0.78325;100.2861833
GEN-BST;BANDARA SOEKARNO-HATTA;KERETA;PERKOTAAN;-6.1275122;106.6515171
GEN-BAP;BANDARHALIPAH;KERETA;ANTAR KOTA;3.593708333;98.75505
GEN-BDT;BANDARTINGGI;KERETA;ANTAR KOTA;3.284577778;99.30381667
GEN-BD;BANDUNG;KERETA;ANTAR KOTA;-6.913927778;107.6026778
GEN-BG;BANGIL;KERETA;ANTAR KOTA;-7.598963889;112.7783639
GEN-BJR;BANJAR;KERETA;ANTAR KOTA;-7.376211111;108.5423306
GEN-BWI;BANYUWANGI KOTA;KERETA;ANTAR KOTA;-8.222908333;114.3407889
GEN-BAR;BARRU;KERETA;ANTAR KOTA;-4.41525;119.6269528
GEN-BTG;BATANG;KERETA;ANTAR KOTA;-6.909961111;109.7476361
GEN-BTK;BATANGKUIS;KERETA;ANTAR KOTA;3.611813889;98.80178611
GEN-BPR;BATUCEPER;KERETA;PERKOTAAN;-6.172222222;106.6655556
GEN-BTA;BATURAJA;KERETA;ANTAR KOTA;-4.127511111;104.1618333
GEN-BTT;BATUTULIS;KERETA;PERKOTAAN;-6.62582;106.80965
GEN-BKS;BEKASI;KERETA;ANTAR KOTA;-6.236166667;106.9994444
GEN-BEK;BEKASI BARAT;KERETA;PERKOTAAN;-6.252927778;106.9900778
GEN-BKST;BEKASI TIMUR;KERETA;PERKOTAAN;-6.246888889;107.0181111
GEN-BKI;BEKRI;KERETA;ANTAR KOTA;-5.074161111;105.1362333
GEN-BNW;BENOWO;KERETA;PERKOTAAN;-7.234033333;112.6151639
GEN-BIJ;BINJAI;KERETA;PERKOTAAN;3.609577778;98.49780833
GEN-BBA;BLAMBANGAN PAGAR;KERETA;PERKOTAAN;-4.895341667;105.0403194
GEN-BBU;BLAMBANGAN UMPU;KERETA;ANTAR KOTA;-4.498977778;104.5208667
GEN-BIB;BLIMBING;KERETA;PERKOTAAN;-3.443436111;103.9757667
GEN-BL;BLITAR;KERETA;ANTAR KOTA;-8.1012675;112.1627659
GEN-BOO;BOGOR;KERETA;PERKOTAAN;-6.594166667;106.7908333
GEN-BOP;BOGOR PALEDANG;KERETA;PERKOTAAN;-6.597888889;106.7905439
GEN-BH;BOHARAN;KERETA;PERKOTAAN;-7.387933333;112.6196389
GEN-BJ;BOJONEGORO;KERETA;ANTAR KOTA;-7.164313889;111.8867944
GEN-BOI;BOJONG INDAH;KERETA;PERKOTAAN;-6.159822222;106.7370056
GEN-BJD;BOJONGGEDE;KERETA;PERKOTAAN;-6.493333333;106.795
GEN-BWO;BOWERNO;KERETA;PERKOTAAN;-7.131097222;112.0997639
GEN-BBN;BRAMBANAN;KERETA;PERKOTAAN;-7.756536111;110.5003861
GEN-BB;BREBES;KERETA;ANTAR KOTA;-6.874330556;109.0433528
GEN-BBG;BRUMBUNG;KERETA;ANTAR KOTA;-7.025561111;110.5219139
GEN-BUA;BUARAN;KERETA;PERKOTAAN;-6.215472222;106.9231444
GEN-BUS;BUMI SRIWIJAYA;KERETA;PERKOTAAN;10.474;-29.989
GEN-BMA;BUMIAYU;KERETA;ANTAR KOTA;-7.237436111;109.0098139
GEN-BGM;BUNGAMAS;KERETA;ANTAR KOTA;-3.703280556;103.3681583
GEN-BKH;BUNGKAIH;KERETA;PERKOTAAN;5.259991667;96.965175
GEN-CUK;CAKUNG;KERETA;PERKOTAAN;-6.219091667;106.9525861
GEN-CRB;CARUBAN;KERETA;ANTAR KOTA;-7.5512;111.6544
GEN-CT;CATANG;KERETA;PERKOTAAN;-6.265683333;106.2679889
GEN-CW;CAWANG;KERETA;PERKOTAAN;-6.2418896;106.8584776
GEN-CE;CEPER;KERETA;PERKOTAAN;-7.668852778;110.6748611
GEN-CU;CEPU;KERETA;ANTAR KOTA;-7.154444444;111.59075
GEN-CME;CERME;KERETA;PERKOTAAN;-7.224380556;112.5707139
GEN-CI;CIAMIS;KERETA;ANTAR KOTA;-7.329391667;108.3558417
GEN-CJ;CIANJUR;KERETA;PERKOTAAN;-6.824744444;107.1428389
GEN-CBD;CIBADAK;KERETA;PERKOTAAN;-6.8882;106.7803
GEN-CB;CIBATU;KERETA;ANTAR KOTA;-7.100127778;107.9794778
GEN-CBB;CIBEBER;KERETA;PERKOTAAN;-6.937580833;107.1211053
GEN-CBN;CIBINONG;KERETA;PERKOTAAN;-6.464221789;106.8525302
GEN-CIT;CIBITUNG;KERETA;PERKOTAAN;-6.261811111;107.0834417
GEN-CBR;CIBUNGUR;KERETA;PERKOTAAN;-6.467950556;107.4795672
GEN-CEL;CICALENGKA;KERETA;PERKOTAAN;-6.981638889;107.8328194
GEN-CC;CICAYUR;KERETA;PERKOTAAN;-6.329602778;106.618975
GEN-CCR;CICURUG;KERETA;PERKOTAAN;-6.79041;106.77949
GEN-CA;CIGANEA;KERETA;PERKOTAAN;-6.573476944;107.4308164
GEN-CGB;CIGOMBONG;KERETA;PERKOTAAN;-6.742333056;106.8031111
GEN-CD;CIKADONGDONG;KERETA;PERKOTAAN;-6.715741389;107.3908244
GEN-CKP;CIKAMPEK;KERETA;ANTAR KOTA;-6.407211111;107.4567111
GEN-CKR;CIKARANG;KERETA;ANTAR KOTA;-6.254944444;107.1445556
GEN-CKL;CIKEUSAL;KERETA;PERKOTAAN;-6.217005556;106.2446278
GEN-CKI;CIKINI;KERETA;PERKOTAAN;-6.1984589;106.8412042
GEN-CKK;CIKOKO;KERETA;PERKOTAAN;-6.243477778;106.8571028
GEN-CKY;CIKOYA;KERETA;PERKOTAAN;-6.335655556;106.4117778
GEN-CTH;CIKUDAPATEUH;KERETA;PERKOTAAN;-6.918720833;107.6259428
GEN-CK1;CIKUNIR I;KERETA;PERKOTAAN;-6.256238889;106.9509972
GEN-CK2;CIKUNIR II;KERETA;PERKOTAAN;-6.254511111;106.9633778
GEN-CP;CILACAP;KERETA;ANTAR KOTA;-7.736091667;109.0069389
GEN-CLE;CILAME;KERETA;PERKOTAAN;-6.803418333;107.4634242
GEN-CLT;CILEBUT;KERETA;PERKOTAAN;-6.530527778;106.8005833
GEN-CID;CILEDUG;KERETA;ANTAR KOTA;-6.90285396176695;108.743788898072
GEN-CLG;CILEGON;KERETA;PERKOTAAN;-6.019644444;106.0530972
GEN-CJT;CILEJIT;KERETA;PERKOTAAN;-6.354305556;106.5096333
GEN-CIL;CILIWUNG;KERETA;PERKOTAAN;-6.243477778;106.8641306
GEN-CMI;CIMAHI;KERETA;ANTAR KOTA;-6.885686111;107.5363417
GEN-CMK;CIMEKAR;KERETA;PERKOTAAN;-6.94971;107.71453
GEN-CMD;CIMINDI;KERETA;PERKOTAAN;-6.896070833;107.5611394
GEN-CPH;CIMPARUH;KERETA;PERKOTAAN;0.631245833;100.139845
GEN-CND;CINDE;KERETA;PERKOTAAN;10.475;-29.805
GEN-CPT;CIPATAT;KERETA;PERKOTAAN;-6.822019167;107.3860533
GEN-CPD;CIPEUNDEUY;KERETA;ANTAR KOTA;-7.09365;108.10065
GEN-CPY;CIPEUYEUM;KERETA;PERKOTAAN;-6.818544722;107.2981206
